year,region,welfare_function,rho,eta,inequality_aversion,sufficiency_threshold,egality_strictness,physical_damage_per_capita,discount_factor,plotted_value,plotted_value_description,welfare_loss_damage_scalar,model_native_welfare_loss_note
2195,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,8.71444585039771,1.0,8.71444585039771,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2196,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,8.730754274028172,1.0,8.730754274028172,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2197,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,8.750371754780394,1.0,8.750371754780394,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2198,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,8.77802314886534,1.0,8.77802314886534,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2199,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,8.814397368584661,1.0,8.814397368584661,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2200,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,8.852182119486496,1.0,8.852182119486496,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2201,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,8.883754211462335,1.0,8.883754211462335,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2202,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,8.904225927058205,1.0,8.904225927058205,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2203,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,8.915354579642234,1.0,8.915354579642234,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2204,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,8.922707210390373,1.0,8.922707210390373,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2205,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,8.93167369775733,1.0,8.93167369775733,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2206,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,8.9412650429628,1.0,8.9412650429628,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2207,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,8.950601231596659,1.0,8.950601231596659,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2208,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,8.961043013102175,1.0,8.961043013102175,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2209,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,8.97409108598662,1.0,8.97409108598662,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2210,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,8.993459893528474,1.0,8.993459893528474,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2211,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.01960646267237,1.0,9.01960646267237,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2212,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.047963818362168,1.0,9.047963818362168,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2213,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.072865369403385,1.0,9.072865369403385,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2214,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.092248307983073,1.0,9.092248307983073,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2215,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.105602722248088,1.0,9.105602722248088,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2216,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.114901955664287,1.0,9.114901955664287,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2217,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.120212788126977,1.0,9.120212788126977,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2218,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.12220927480226,1.0,9.12220927480226,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2219,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.126982267108858,1.0,9.126982267108858,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2220,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.136292882877026,1.0,9.136292882877026,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2221,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.15181864336374,1.0,9.15181864336374,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2222,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.175606748214854,1.0,9.175606748214854,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2223,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.204079883290758,1.0,9.204079883290758,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2224,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.235324797656146,1.0,9.235324797656146,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2225,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.260817824703974,1.0,9.260817824703974,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2226,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.272115723649845,1.0,9.272115723649845,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2227,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.274923198711301,1.0,9.274923198711301,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2228,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.273557058145574,1.0,9.273557058145574,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2229,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.272738959057827,1.0,9.272738959057827,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2230,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.274820506061843,1.0,9.274820506061843,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2231,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.281560043390591,1.0,9.281560043390591,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2232,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.297837705315793,1.0,9.297837705315793,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2233,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.320100387781896,1.0,9.320100387781896,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2234,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.340409303532574,1.0,9.340409303532574,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2235,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.358109423698378,1.0,9.358109423698378,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2236,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.371407233976162,1.0,9.371407233976162,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2237,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.378105555177992,1.0,9.378105555177992,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2238,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.378943488892778,1.0,9.378943488892778,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2239,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.377046881705446,1.0,9.377046881705446,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2240,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.377436455118255,1.0,9.377436455118255,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2241,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.381115583777792,1.0,9.381115583777792,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2242,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.390062797836935,1.0,9.390062797836935,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2243,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.407897415653833,1.0,9.407897415653833,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2244,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.43341846205613,1.0,9.43341846205613,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2245,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.456754134553863,1.0,9.456754134553863,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2246,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.472109812825828,1.0,9.472109812825828,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2247,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.478429766985558,1.0,9.478429766985558,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2248,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.476652911290259,1.0,9.476652911290259,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2249,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.473382807199837,1.0,9.473382807199837,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2250,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.470803982535323,1.0,9.470803982535323,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2251,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.46818916181725,1.0,9.46818916181725,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2252,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.466722580156018,1.0,9.466722580156018,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2253,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.467250474048408,1.0,9.467250474048408,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2254,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.471309785034023,1.0,9.471309785034023,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2255,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.481813522017864,1.0,9.481813522017864,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2256,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.498682561640141,1.0,9.498682561640141,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2257,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.515044496426809,1.0,9.515044496426809,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2258,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.52727703954847,1.0,9.52727703954847,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2259,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.535980624143408,1.0,9.535980624143408,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2260,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.538510668650519,1.0,9.538510668650519,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2261,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.536539324672294,1.0,9.536539324672294,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2262,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.531104918035176,1.0,9.531104918035176,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2263,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.523892254122865,1.0,9.523892254122865,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2264,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.52037473454507,1.0,9.52037473454507,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2265,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.521705043763454,1.0,9.521705043763454,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2266,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.529669761457356,1.0,9.529669761457356,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2267,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.546503139100718,1.0,9.546503139100718,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2268,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.56817464356978,1.0,9.56817464356978,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2269,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.590432854445314,1.0,9.590432854445314,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2270,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.603193253576556,1.0,9.603193253576556,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2271,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.602767939456744,1.0,9.602767939456744,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2272,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.595936913918692,1.0,9.595936913918692,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2273,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.58694248003514,1.0,9.58694248003514,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2274,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.578797803883747,1.0,9.578797803883747,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2275,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.57376878877991,1.0,9.57376878877991,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2276,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.576509244433428,1.0,9.576509244433428,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
